商品[       150101]-[      6000183] ＊＊ 商品ﾌﾟﾙｰﾌﾘｽﾄ ＊＊ DATE : 2025/04/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商品CD,商品名ｶﾅ,商品名,商品名(略),商品名入力,相手先商品番号,JANｺｰﾄﾞ,大分類,中分類,課税区分,在庫管理,入荷残管理,売上残管理,入数,単位,標準在庫数,標準原価,定価,登録日,最終更新日,経理ｺｰﾄﾞ,科目名,仕入先ｺｰﾄﾞ,仕入先名,備考,仕様,種別コード,種別名,管理部署コード,管理部署名,棚番,品　名,軽減税率区分,平均売値,単重,分類１CD,分類１名,分類２CD,分類２名,分類３CD,分類３名,分類４CD,分類４名
5000137,ギフトコードスペースティ,CodeSpacesティーバッグギフト T3F01,CodeSpacesﾃｨｰﾊﾞｯｸﾞｷﾞﾌﾄ T,入力する,,4933378072361,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,542.58,910,2020/6/12,2024/10/23,     ,,       ,,コープかごしま用,颯4g/15、ほうじTB4g/10、暖楽4g/20,7,セット商品,2,小売支援課,,袋ギフト、コープかごしま用,1 軽減税率,,,,,,,,,,
5000138,ギフトコードスペースフン,CodeSpaces粉末茶ギフト P2K01,CodeSpaces粉末茶ｷﾞﾌﾄ P2K,入力する,,4933378072378,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,1093.46,1400,2020/6/12,2024/10/23,     ,,       ,,コープかごしま用,あらびき(特)60g缶×2,7,セット商品,2,小売支援課,,缶ギフト、コープかごしま用,1 軽減税率,,,,,,,,,,
5000139,ギフトコードスペースバラ,CodeSpacesバラエティギフト LT5F01,CodeSpacesﾊﾞﾗｴﾃｨｷﾞﾌﾄ LT5,入力する,,4933378072385,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,1141.9,2030,2020/6/12,2024/10/23,     ,,       ,,コープかごしま用,颯4g/15×2、ほうじTB4g/10、緑(薫)70g×2,7,セット商品,2,小売支援課,,袋ギフト、コープかごしま用,1 軽減税率,,,,,,,,,,
5000150,ギフトワ－１－,ギフト和-1-24　,ｷﾞﾌﾄ和-1-,入力する,,, 15 仏事,  1 お茶,1 外税,管理する,管理する,管理する,,,,131.06,389,2020/6/19,2024/10/23,     ,,       ,,,水出し3g/8,7,セット商品,1,卸課,,袋ギフト,1 軽減税率,,,,,,,,,,
5000156,ギフトＴ１Ｆ０２,ギフトT1F02　500S(税抜),ｷﾞﾌﾄT1F02,入力する,,, 15 仏事,  1 お茶,1 外税,管理する,管理する,管理する,,,,118.56,,2020/6/19,2024/10/23,     ,,       ,,たまゆら初盆,緑茶TB3g/10,7,セット商品,1,卸課,,袋ギフト,1 軽減税率,,,,,,,,,,
5000157,ギフトＬＴ２Ｆ０２,ギフトLT2F02　1000S(税抜),ｷﾞﾌﾄLT2F02,入力する,,, 15 仏事,  1 お茶,1 外税,管理する,管理する,管理する,,,,235.76,,2020/6/19,2024/11/14,     ,,       ,,たまゆら初盆,煎茶50g(TF-1)、緑茶TB3g/10,7,セット商品,1,卸課,,袋ギフト,1 軽減税率,,,,,,,,,,
5000158,ギフトＬＴ３Ｆ０２,ギフトLT3F02　1500S(税抜),ｷﾞﾌﾄLT3F02,入力する,,, 15 仏事,  1 お茶,1 外税,管理する,管理する,管理する,,,,319.46,,2020/6/19,2024/11/14,     ,,       ,,たまゆら初盆,煎茶50g(TF-1)×2、緑茶TB3g/10,7,セット商品,1,卸課,,袋ギフト,1 軽減税率,,,,,,,,,,
5000159,ギフトＬ２Ｃ０２,ギフトL2C02　2000S(税抜),ｷﾞﾌﾄL2C02,入力する,,, 15 仏事,  1 お茶,1 外税,管理する,管理する,管理する,,,,361.04,,2020/6/19,2024/11/14,     ,,       ,,たまゆら初盆,上煎茶50g(TF-5)×2,7,セット商品,1,卸課,,カートンギフト,1 軽減税率,,,,,,,,,,
5000161,ギフトＴ１Ｆ０１,ギフトT1F01　500S(税抜),ｷﾞﾌﾄT1F01,入力する,,, 15 仏事,  1 お茶,1 外税,管理する,管理する,管理する,,,,134.81,325,2020/6/19,2024/11/14,     ,,       ,,,水出し3g/8個,7,セット商品,1,卸課,,袋ギフト,1 軽減税率,,,,,,,,,,
5000162,ギフトＬ１Ｆ０１,ギフトL1F01　1000S(税抜),ｷﾞﾌﾄL1F01,入力する,,, 15 仏事,  1 お茶,1 外税,管理する,管理する,管理する,,,,234.64,650,2020/6/19,2024/11/14,     ,,       ,,,深蒸し茶80g(10107),7,セット商品,1,卸課,,袋ギフト,1 軽減税率,,,,,,,,,,
5000163,ギフトＬ２Ｆ０１,ギフトL2F01　1000S(税抜),ｷﾞﾌﾄL2F01,入力する,,, 15 仏事,  1 お茶,1 外税,管理する,管理する,管理する,,,,235.79,650,2020/6/19,2024/11/14,     ,,       ,,,仏煎茶40g(5306)×2,7,セット商品,1,卸課,,袋ギフト,1 軽減税率,,,,,,,,,,
5000164,ギフトＬＴ２Ｆ０１,ギフトLT2F01　1000S(税抜),ｷﾞﾌﾄLT2F01,入力する,,, 15 仏事,  1 お茶,1 外税,管理する,管理する,管理する,,,,265.62,650,2020/6/19,2024/11/14,     ,,       ,,,水出し3g/8個、煎茶50g(2154),7,セット商品,1,卸課,,袋ギフト,1 軽減税率,,,,,,,,,,
5000165,ギフトＬ２Ｆ０２,ギフトL2F02　1500S(税抜),ｷﾞﾌﾄL2F02,入力する,,, 15 仏事,  1 お茶,1 外税,管理する,管理する,管理する,,,,325.31,975,2020/6/19,2024/11/14,     ,,       ,,,上煎茶60g(5308)×2,7,セット商品,1,卸課,,袋ギフト,1 軽減税率,,,,,,,,,,
5000166,ギフトＬＴ３Ｆ０１,ギフトLT3F01　1500S(税抜),ｷﾞﾌﾄLT3F01,入力する,,, 15 仏事,  1 お茶,1 外税,管理する,管理する,管理する,,,,356.83,975,2020/6/19,2024/11/14,     ,,       ,,,水出し3g/8個×2、煎茶50g(2154),7,セット商品,1,卸課,,袋ギフト,1 軽減税率,,,,,,,,,,
5000167,ギフトＬ２Ｆ０３,ギフトL2F03　2000S(税抜),ｷﾞﾌﾄL2F03,入力する,,, 15 仏事,  1 お茶,1 外税,管理する,管理する,管理する,,,,459.19,1300,2020/6/19,2024/11/14,     ,,       ,,,深蒸し茶80g(10107)×2,7,セット商品,1,卸課,,袋ギフト,1 軽減税率,,,,,,,,,,
5000168,ギフトＬ２Ｃ０１,ギフトL2C01　2000S(税抜),ｷﾞﾌﾄL2C01,入力する,,, 15 仏事,  1 お茶,1 外税,管理する,管理する,管理する,,,,473.35,1300,2020/6/19,2024/11/14,     ,,       ,,,深蒸し茶60g(10391)×2,7,セット商品,1,卸課,,カートンギフト,1 軽減税率,,,,,,,,,,
5000170,ギフトＬ３Ｃ０１,ギフトL3C01　5000(税抜),ｷﾞﾌﾄL3C01,入力する,,, 15 仏事,  1 お茶,1 外税,管理する,管理する,管理する,,,,1337.44,3250,2020/6/19,2024/11/14,     ,,       ,,,緑茶伝説(匠)80g、栄西物語(薫)80g×2,7,セット商品,1,卸課,,カートンギフト,1 軽減税率,,,,,,,,,,
5000171,ニホンチャアワード,日本茶AWARD受賞茶セット DB-12,日本茶AWARD受賞茶ｾｯﾄ,入力する,,4933378072415,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,776.16,3890,2020/8/21,2024/10/23,     ,,       ,,LDH farm向け,露地さえみどり(シン)30g、Ohsumi OB 50g,7,セット商品,2,小売支援課,,TEAETセット,1 軽減税率,,,,,,,,,,
5000172,フレバーグリーンティ,フレーバーグリーンティーセット DB-13,ﾌﾚｰﾊﾞｰｸﾞﾘｰﾝﾃｨｰｾｯﾄ DB,入力する,,4933378072422,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,552.87,3635,2020/8/21,2024/10/23,     ,,       ,,LDH farm向け,大隅ゆず3g/6、ローズ5g/3,7,セット商品,2,小売支援課,,TEAETセット,1 軽減税率,,,,,,,,,,
5000173,ＴＥＡＥＴギフトセッ,TEAETギフトセット DB-16,TEAETｷﾞﾌﾄｾｯﾄ DB-16,入力する,,4933378072484,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,539.91,1200,2020/10/28,2024/10/23,     ,,       ,,イデア向け,緑茶パウダー1g/10、ほうじ茶パウダー1g/10、2本箱,7,セット商品,2,小売支援課,,TEAETセット,1 軽減税率,,,,,,,,,,
5000176,ＴＥＡＥＴギフトセッ,TEAETギフトセット DB-17,TEAETｷﾞﾌﾄｾｯﾄ DB-17,入力する,,4933378072521,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,457.62,2200,2020/12/23,2024/10/23,     ,,       ,,マイファーム向け,ローズ5g/2、大隅ゆず3g/4,7,セット商品,2,小売支援課,,TEAETセット,1 軽減税率,,,,,,,,,,
5000177,ＴＥＡＥＴギフトセッ,TEAETギフトセット DB-18,TEAETｷﾞﾌﾄｾｯﾄ DB-18,入力する,,4933378072538,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,457.99,2400,2021/2/5,2024/10/23,     ,,       ,,JR東日本ウォータービジネス,ウーロンブラック3g/5、大隅ゆず3g/5,7,セット商品,2,小売支援課,,TEAETセット,1 軽減税率,,,,,,,,,,
5000178,ＴＥＡＥＴギフトセッ,TEAETギフトセット TP-08,TEAETｷﾞﾌﾄｾｯﾄ TP-08,入力する,,4933378072712,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,731.19,3800,2021/3/25,2024/10/23,     ,,       ,,AmazonFBA向け,緑茶ﾊﾟｳﾀﾞｰ1g/10、大隅ｼﾞﾝｼﾞｬｰ3g/6(台形)、大隅ゆず3g/6,7,セット商品,2,小売支援課,,TEAETセット,1 軽減税率,,,,,,,,,,
5000179,カンギフトＬ３Ｋ０３,缶ギフトL3K03 緑・栄・木(薫),缶ｷﾞﾌﾄL3K03 緑･栄･木,入力する,,4933378072613,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,1249.77,3138,2021/3/25,2024/10/23,     ,,       ,,AmazonFBA向け,緑(薫)80g、栄(薫)80g、木(薫)80g,7,セット商品,2,小売支援課,,缶ギフト,1 軽減税率,,,,,,,,,,
5000181,フクロギフトＬ２Ｆ０,袋ギフトL2F06 紅茶,袋ｷﾞﾌﾄL2F06 紅茶,入力する,,4933378072637,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,685.4,1725,2021/3/25,2025/3/7,     ,,       ,,AmazonFBA向け,紅茶50g×2,7,セット商品,2,小売支援課,,袋ギフト,1 軽減税率,,,,,,,,,,
5000182,フクロギフトＴ２Ｆ０,袋ギフトT2F01 紅茶,袋ｷﾞﾌﾄT2F01 紅茶,入力する,,4933378072644,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,684.2,1625,2021/3/25,2025/3/7,     ,,       ,,AmazonFBA向け,紅茶2g/15×2,7,セット商品,2,小売支援課,,袋ギフト,1 軽減税率,,,,,,,,,,
5000183,フクロギフトＴ２Ｆ０,袋ギフトT2F02 紅茶・ウーロン紅茶,袋ｷﾞﾌﾄT2F02 紅茶･ｳｰﾛ,入力する,,4933378072651,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,655.4,1675,2021/3/25,2025/3/7,     ,,       ,,AmazonFBA向け,紅茶2g/15、ウーロン紅茶2g/15,7,セット商品,2,小売支援課,,袋ギフト,1 軽減税率,,,,,,,,,,
5000186,フクロギフトＰ４Ｆ０,袋ギフトP4F03 あらびき・玄米・ほうじ,袋ｷﾞﾌﾄP4F03 あらびき,入力する,,4933378072682,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,529.33,2263,2021/3/25,2024/10/23,     ,,       ,,AmazonFBA向け,あらびき(特)30g×2、あらびき玄米30g、ほうじ粉末30g,7,セット商品,2,小売支援課,,袋ギフト,1 軽減税率,,,,,,,,,,
5000187,フクロギフトＰ４Ｆ０,袋ギフトP4F04 あら/玄米/ほうじ/べに,袋ｷﾞﾌﾄP4F04 あら/玄,入力する,,4933378072699,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,531.79,2363,2021/3/25,2024/10/23,     ,,       ,,AmazonFBA向け,あら(特)30g、あら玄米30g、べにふうき30g、ほうじ粉末30g,7,セット商品,2,小売支援課,,袋ギフト,1 軽減税率,,,,,,,,,,
5000188,フクロギフトＴ２Ｆ０,袋ギフトT2F03 颯・暖欒,袋ｷﾞﾌﾄT2F03 颯･暖欒,入力する,,4933378072705,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,399.66,1113,2021/3/25,2024/10/23,     ,,       ,,AmazonFBA向け,颯4g/15、暖欒4g/20,7,セット商品,2,小売支援課,,袋ギフト,1 軽減税率,,,,,,,,,,
5000189,ＴＥＡＥＴギフトセッ,TEAETギフトセット DB-19,TEAETｷﾞﾌﾄｾｯﾄ DB-19,入力する,,4933378072736,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,536.09,1860,2021/4/12,2024/10/23,     ,,       ,,オンラインショップたきび,ローズ5g/3、ウーロンブラック3g/6,7,セット商品,2,小売支援課,,TEAETセット,1 軽減税率,,,,,,,,,,
5000190,ＴＥＡＥＴギフトセッ,TEAETギフトセット DB-20,TEAETｷﾞﾌﾄｾｯﾄ DB-20,入力する,,4933378072743,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,492.91,1440,2021/4/12,2024/10/23,     ,,       ,,オンラインショップたきび,大隅ジンジャー3g/5、大隅ゆず3g/5,7,セット商品,2,小売支援課,,TEAETセット,1 軽減税率,,,,,,,,,,
5000191,ＴＥＡＥＴギフトセッ,TEAETギフトセット DB-21,TEAETｷﾞﾌﾄｾｯﾄ DB-21,入力する,,4933378072750,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,503.08,1440,2021/4/12,2024/10/23,     ,,       ,,オンラインショップたきび,緑茶TB3g/6、紅茶3g/6,7,セット商品,2,小売支援課,,TEAETセット,1 軽減税率,,,,,,,,,,
5000192,ＴＥＡＥＴギフトセッ,TEAETギフトセット TP-09,TEAETｷﾞﾌﾄｾｯﾄ TP-09,入力する,,4933378072767,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,762.42,2220,2021/4/12,2024/10/23,     ,,       ,,オンラインショップたきび,ほうじパウダー1g/10、緑茶ドリップ4g/5、ローズ5g/3,7,セット商品,2,小売支援課,,TEAETセット,1 軽減税率,,,,,,,,,,
5000193,ＴＥＡＥＴギフトセッ,TEAETギフトセット TP-10,TEAETｷﾞﾌﾄｾｯﾄ TP-10,入力する,,4933378072774,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,722.5,2040,2021/4/12,2024/10/23,     ,,       ,,オンラインショップたきび,ほうじパウダー1g/10、緑茶ドリップ4g/5、大隅ゆず3g/6,7,セット商品,2,小売支援課,,TEAETセット,1 軽減税率,,,,,,,,,,
5000194,ＴＥＡＥＴギフトセッ,TEAETギフトセット TP-11,TEAETｷﾞﾌﾄｾｯﾄ TP-11,入力する,,4933378072781,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,740.61,2040,2021/4/12,2024/10/23,     ,,       ,,オンラインショップたきび,緑茶パウダー1g/10、緑茶ドリップ4g/5、紅茶3g/6,7,セット商品,2,小売支援課,,TEAETセット,1 軽減税率,,,,,,,,,,
5000199,ＴＥＡＥＴギフトセッ,TEAETギフトセット DB-24,TEAETｷﾞﾌﾄｾｯﾄ DB-24,入力する,,4933378072828,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,419.82,1851,2021/7/19,2024/10/23,     ,,       ,,読売広告西部向け,大隅ゆず3g/4、ウーロンブラック3g/4,7,セット商品,2,小売支援課,,TEAETセット,1 軽減税率,,,,,,,,,,
5000200,ＴＥＡＥＴギフトセッ,TEAETギフトセット TP-13,TEAETｷﾞﾌﾄｾｯﾄ TP-13,入力する,,4933378072835,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,675.6,2100,2021/9/22,2024/10/23,     ,,       ,,山形屋ストア向け,緑茶パウダー1g/10、緑茶ドリップ4g/5、大隅ゆず3g/4,7,セット商品,2,小売支援課,,TEAETセット,1 軽減税率,,,,,,,,,,
5000202,ＴＥＡＥＴギフトセッ,TEAETギフトセット DB-14,TEAETｷﾞﾌﾄｾｯﾄ DB-14,入力する,,4933378072446,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,523.02,1680,2021/10/9,2024/10/23,     ,,       ,,新宿伊勢丹(催事/オンライン),緑茶パウダー1g/10、大隅ゆず3g/6,7,セット商品,2,小売支援課,,TEAETセット,1 軽減税率,,,,,,,,,,
5000203,ＴＥＡＥＴギフトセッ,TEAETギフトセット DB-25,TEAETｷﾞﾌﾄｾｯﾄ DB-25,入力する,,4933378072866,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,530.28,2170,2021/10/9,2024/10/23,     ,,       ,,新宿伊勢丹催事用,紅茶3g/6、ローズ5g/3,7,セット商品,2,小売支援課,,TEAETセット,1 軽減税率,,,,,,,,,,
5000204,カクホリギフトセット,カクホリギフトセット 2-01,ｶｸﾎﾘｷﾞﾌﾄｾｯﾄ 2-01,入力する,,4933378072859,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,781.96,2205,2021/10/15,2024/10/23,     ,,       ,,新宿伊勢丹催事用,普通煎茶さえみどり30g、釜炒り茶おくみどり30g,7,セット商品,2,小売支援課,,カクホリギフト,1 軽減税率,,,,,,,,,,
5000205,カクホリギフトセット,カクホリギフトセット 5-01,ｶｸﾎﾘｷﾞﾌﾄｾｯﾄ 5-01,入力する,,4933378072873,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,1466.96,4991,2021/10/15,2024/10/23,     ,,       ,,新宿伊勢丹催事用,普さえ30g、深ゆたか30g、深さえ30g、釜おく30gほうじ20g,7,セット商品,2,小売支援課,,カクホリギフト,1 軽減税率,,,,,,,,,,
5000206,ＴＥＡＥＴギフトセッ,TEAETギフトセット TP-14,TEAETｷﾞﾌﾄｾｯﾄ TP-14,入力する,,4933378072880,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,756.49,2220,2021/11/5,2024/10/23,     ,,       ,,グランラセーレ,緑茶パウダー1g/10、緑茶ドリップ4g/5、ローズ5g/3,7,セット商品,2,小売支援課,,TEAETセット,1 軽減税率,,,,,,,,,,
5000207,カクホリギフトセット,カクホリギフトセット 3-01,ｶｸﾎﾘｷﾞﾌﾄｾｯﾄ 3-01,入力する,,4933378072897,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,1031.01,2670,2021/11/5,2024/10/23,     ,,       ,,グランラセーレ,普さえ30g、釜炒りおくみどり30g、深ゆたか30g,7,セット商品,2,小売支援課,,カクホリギフト,1 軽減税率,,,,,,,,,,
5000208,ＴＥＡＥＴギフトセッ,TEAETギフトセット DB-26,TEAETｷﾞﾌﾄｾｯﾄ DB-26,入力する,,4933378072903,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,386.4,1100,2021/11/15,2024/10/23,     ,,       ,,小林甚製麺(ハウステンボス)向け,緑茶TB3g/3、大隅ゆず3g/3,7,セット商品,2,小売支援課,,TEAETセット,1 軽減税率,,,,,,,,,,
5000209,ＴＥＡＥＴギフトセッ,TEAETギフトセット DB-27,TEAETｷﾞﾌﾄｾｯﾄ DB-27,入力する,,4933378072910,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,434.69,1250,2021/11/15,2024/10/23,     ,,       ,,小林甚製麺(ハウステンボス)向け,大隅ゆず3g/3、ローズ2.5g/3,7,セット商品,2,小売支援課,,TEAETセット,1 軽減税率,,,,,,,,,,
5000210,ＴＥＡＥＴギフトセッ,TEAETギフトセット DB-28,TEAETｷﾞﾌﾄｾｯﾄ DB-28,入力する,,4933378072941,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,603.4,1640,2022/3/20,2024/10/23,     ,,       ,,センター・シティ・マネジメント向け,緑茶パウダー1g/10、大隅ゆず3g/3、キャラいも(プレーン),7,セット商品,2,小売支援課,,TEAETセット,1 軽減税率,,,,,,,,,,
5000211,キュウスイラズノリョ,急須いらずの緑茶セットTP4F01,急須いらずの緑茶ｾｯﾄT,入力する,p2-001,4933378072972,  1 お茶,  1 お茶,2 内税,管理する,管理する,管理する,,,,185.37,723,2022/5/11,2024/10/23,     ,,       ,,ふるさと納税,あらびき(特)30g、緑茶TB2g×3,7,セット商品,2,小売支援課,,粉末、TBセット,1 軽減税率,,,,,,,,,,
5000212,マグカップデノメル,ﾏｸﾞｶｯﾌﾟで飲める4種のお茶ｾｯﾄTP7F01,ﾏｸﾞｶｯﾌﾟで飲める4種の,入力する,p3-001,4933378072989,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,278.05,1084,2022/5/11,2024/10/23,     ,,       ,,ふるさと納税,あらびき(特)30g、緑茶TB2g・紅茶2g・ｳｰﾛﾝﾌﾞﾗｯｸ2g各2個,7,セット商品,2,小売支援課,,粉末、TBセット,1 軽減税率,,,,,,,,,,
5000213,オチャ・ソウメンギフ,お茶・そうめんギフト　TM3F01,お茶･そうめんｷﾞﾌﾄ TM,入力する,,4933378072996,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,776.82,1470,2022/6/17,2024/10/23,     ,,       ,,生協コープ用,颯4g/15、あらびき茶手延べそうめん(乾麺)×2,7,セット商品,2,小売支援課,,ギフトセット,1 軽減税率,,,,,,,,,,
5000214,ＴＥＡＥＴギフトセッ,TEAETギフトセット DB-29,TEAETｷﾞﾌﾄｾｯﾄ DB-29,入力する,,4933378073009,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,509.02,1890,2022/7/7,2024/10/23,     ,,       ,,トヨタ車体研究所,緑茶パウダー1g/10、OB2g×2、OBG2g、BT2g、FY2g,1,製品,2,小売支援課,,TEAETセット,1 軽減税率,,,,,,,,,,
5000215,フクロギフトＬ２Ｆ０,袋ギフトL2F09 緑・栄(薫),袋ｷﾞﾌﾄL2F09 緑･栄(薫,入力する,,4933378102952,  1 お茶,  1 お茶,1 外税,管理する,管理する,管理する,,,,478.15,3570,2023/5/17,2024/10/23,     ,,       ,,Amazon用,緑(薫)50g、栄(薫)50g,7,セット商品,2,小売支援課,,袋ギフト,1 軽減税率,,,,,,,,,,
